"subplot_id","year","speriod","shrub_bio_ttl_AMAL2","shrub_1hr_AMAL2","shrub_10hr_AMAL2","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARNO4","shrub_1hr_ARNO4","shrub_10hr_ARNO4","shrub_bio_ttl_ARTRW8","shrub_1hr_ARTRW8","shrub_10hr_ARTRW8","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_EPVI","shrub_1hr_EPVI","shrub_10hr_EPVI","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_ERSP7","shrub_1hr_ERSP7","shrub_10hr_ERSP7","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","shrub_bio_ttl_RHAR4","shrub_1hr_RHAR4","shrub_10hr_RHAR4","shrub_bio_ttl_RIVE","shrub_1hr_RIVE","shrub_10hr_RIVE","shrub_bio_ttl_TECA2","shrub_1hr_TECA2","shrub_10hr_TECA2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_AMAL2","shrub_bd_ARAR8","shrub_bd_ARNO4","shrub_bd_ARTRW8","shrub_bd_CHVI8","shrub_bd_EPVI","shrub_bd_ERNA10","shrub_bd_ERSP7","shrub_bd_PUTR2","shrub_bd_RHAR4","shrub_bd_RIVE","shrub_bd_TECA2","avg_grass_height","avg_grass_ht","tree_dns_ttl_JUOS","tree_dns_lt5_JUOS","tree_dns_5_50_JUOS","tree_dns_gt50_JUOS","tree_dns_ttl_PIMO","tree_dns_lt5_PIMO","tree_dns_5_50_PIMO","tree_dns_gt50_PIMO","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_PIED","tree_dns_lt5_PIED","tree_dns_5_50_PIED","tree_dns_gt50_PIED","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_ARAR8","shrub_dns_ARNO4","shrub_dns_ARTRW8","shrub_dns_CHVI8","shrub_dns_EPVI","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PUST","shrub_dns_PUTR2","shrub_dns_TECA2","shrub_ht_avg_AMAL2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARNO4","shrub_ht_avg_ARTRW8","shrub_ht_avg_CHVI8","shrub_ht_avg_EPVI","shrub_ht_avg_ERNA10","shrub_ht_avg_ERSP7","shrub_ht_avg_PUTR2","shrub_ht_avg_RHAR4","shrub_ht_avg_RIVE","shrub_ht_avg_TECA2","grass_ht_avg","forb_ht_avg","can_cover_ACHY","can_cover_ACTH7","can_cover_ALDE","can_cover_ALYSS","can_cover_ANDI2","can_cover_ARAR8","can_cover_ARHO2","can_cover_ARMU","can_cover_ARNO4","can_cover_ARTRW8","can_cover_ASCA9","can_cover_ASER4","can_cover_ASEU4","can_cover_ASLE8","can_cover_ASNE6","can_cover_ASTRA","can_cover_ATCO","can_cover_BRTE","can_cover_CAAN7","can_cover_CACR11","can_cover_CADO2","can_cover_CELE3","can_cover_CETE5","can_cover_CHAL7","can_cover_CHDO","can_cover_CHFR3","can_cover_CHVI8","can_cover_COKI","can_cover_COPA3","can_cover_CORA5","can_cover_COUM","can_cover_CRAB2","can_cover_CRAC2","can_cover_CRGR3","can_cover_CRHU2","can_cover_CROC","can_cover_CRWA2","can_cover_CRYPT","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DENU2","can_cover_DEPI","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DS","can_cover_DT","can_cover_ELEL5","can_cover_ELLAL","can_cover_EPBR3","can_cover_EPVI","can_cover_ERAP","can_cover_ERCA8","can_cover_ERCI6","can_cover_ERDEN","can_cover_ERDI4","can_cover_EREL4","can_cover_ERIGE2","can_cover_ERIOG","can_cover_ERMI4","can_cover_ERNA10","can_cover_EROV","can_cover_ERSP3","can_cover_ERSP7","can_cover_GARA","can_cover_GIIN2","can_cover_GIST","can_cover_HECO26","can_cover_HOUM","can_cover_IPCO5","can_cover_JUOC","can_cover_JUOS","can_cover_KOMA","can_cover_L","can_cover_LAOC3","can_cover_LASE","can_cover_LATE6","can_cover_LC","can_cover_LECI4","can_cover_LECO7","can_cover_LESE17","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LUARA6","can_cover_LUCA","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MIGR","can_cover_NABR","can_cover_OPPO","can_cover_ORCO5","can_cover_PAMU11","can_cover_PASM","can_cover_PEHU","can_cover_PEJA2","can_cover_PENST","can_cover_PEPU7","can_cover_PHDI3","can_cover_PHHO","can_cover_PHLO2","can_cover_PIMO","can_cover_PLSP7","can_cover_POFE","can_cover_POSE","can_cover_PSSA2","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SADO4","can_cover_SIAL2","can_cover_SPGR2","can_cover_SPMU2","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRGY","can_cover_UKDT2","can_cover_UKDT3","can_cover_UKHT3","can_cover_UKHT5","can_cover_W","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_forb","litter_cover","bare_gnd_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,NA,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,NA,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,NA,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,187,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,187,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,187,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,187,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC006","16","001",0,0,0,0,0,0,0,0,0,11267,3389,3467,266,215,0,0,0,0,0,0,0,0,0,0,62,23,17,0,0,0,0,0,0,0,0,0,735,1544,3167,0,496,53,NA,NA,1.2122,0,0,0,1.1383,0.0695,0,0,0,0.0044,0,0,0,40.625,40.625,96,0,56,40,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9989,4209,0,0,0,0,1066,0,0,0,0,47,30.9,0,0,0,71,0,0,0,24.6,21.9,2.7,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0.7,0,0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,8,7.3,0,0,0,0,4.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.3,0,0,0.3,0,0,0,0,0,58.3,0,0,0,0,0,0,0,0,3.3,0,0,0,10.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,4,1,6.7,4,2.7,0,0,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,0,31.3,27.3,7.3,2.7,12.7,0,63.3,81,NA,NA,NA,"PJ","MC","M","CP","006","ME","1"
"PJ-MC-MC009","16","001",0,0,0,0,0,0,0,0,0,8509,2719,2728,114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,2757,3217,0,288,43,176,NA,0.8371,0,0,0,0.8043,0.0328,0,0,0,0,0,0,0,27.625,27.625,278,0,167,111,379,0,278,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8866,2189,0,0,0,0,112,0,0,0,0,50.8,28.9,71,0,0,0,0,0,0,47.6,13.6,5.7,1.7,0,0,0,0,0,0,0,22.3,0,0,0,0,0,0,0,4,0.7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,18,25.3,0,0,0,0,15.3,2.3,0,3.7,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1.7,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0.3,0,0,0,1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,5,1.3,19.3,0.7,5.3,0,0,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0,0.2,0,23.7,36.3,3.3,4,7.7,0,51.3,68.7,NA,235,235,"PJ","MC","M","CP","009","ME","2"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,NA,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,816,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,NA,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,NA,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,NA,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,816,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,816,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
"PJ-MC-MC013","16","001",0,0,0,0,0,0,0,0,0,6754,2072,2118,493,390,0,0,0,0,0,0,0,0,0,0,150,55,41,0,0,0,0,0,0,0,0,0,263,1434,3973,0,277,96,816,NA,0.6532,0,0,0,0.5345,0.1037,0,0,0,0.015,0,0,0,39.75,39.75,414,0,333,81,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,4040,112,0,0,0,393,0,0,0,0,58.6,37.6,47.1,0,0,50.4,0,0,0,28.6,14.8,1,4.7,0,0,0,0,0.7,0,0,25.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0.3,0,1,0,0.3,0,0,10,10.7,0,0,0,0,10.7,4.3,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.7,0,1,1,0,7.3,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0.3,0,0,0,4.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,6.3,0,13.7,5,5.7,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0.1,0,34,33,4.3,21.7,5.3,0,64,82.3,NA,NA,NA,"PJ","MC","M","CP","013","ME","1"
