"subplot_id","year","speriod","shrub_bio_ttl","shrub_1hr","shrub_10hr","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARNO4","shrub_1hr_ARNO4","shrub_10hr_ARNO4","shrub_bio_ttl_ARTRW8","shrub_1hr_ARTRW8","shrub_10hr_ARTRW8","shrub_bio_ttl_ATCO","shrub_1hr_ATCO","shrub_10hr_ATCO","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_EPNE","shrub_1hr_EPNE","shrub_10hr_EPNE","shrub_bio_ttl_EPVI","shrub_1hr_EPVI","shrub_10hr_EPVI","shrub_bio_ttl_ERCI6","shrub_1hr_ERCI6","shrub_10hr_ERCI6","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_ERSP7","shrub_1hr_ERSP7","shrub_10hr_ERSP7","shrub_bio_ttl_GRSP","shrub_1hr_GRSP","shrub_10hr_GRSP","shrub_bio_ttl_GUSA2","shrub_1hr_GUSA2","shrub_10hr_GUSA2","shrub_bio_ttl_PUST","shrub_1hr_PUST","shrub_10hr_PUST","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","shrub_bio_ttl_TEGL","shrub_1hr_TEGL","shrub_10hr_TEGL","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARNO4","shrub_bd_ARTRW8","shrub_bd_ATCO","shrub_bd_CHVI8","shrub_bd_EPNE","shrub_bd_EPVI","shrub_bd_ERCI6","shrub_bd_ERNA10","shrub_bd_ERSP7","shrub_bd_GRSP","shrub_bd_GUSA2","shrub_bd_PUST","shrub_bd_PUTR2","shrub_bd_TEGL","avg_grass_ht","tree_dns_ttl_JUOS","tree_dns_lt5_JUOS","tree_dns_5_50_JUOS","tree_dns_gt50_JUOS","tree_dns_ttl_PIED","tree_dns_lt5_PIED","tree_dns_5_50_PIED","tree_dns_gt50_PIED","tree_dns_ttl_PIMO","tree_dns_lt5_PIMO","tree_dns_5_50_PIMO","tree_dns_gt50_PIMO","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","shrub_dns_ARTRW8","shrub_dns_ATCO","shrub_dns_CHVI8","shrub_dns_EPVI","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_GUSA2","shrub_dns_PUST","shrub_dns_PUTR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARNO4","shrub_ht_avg_ARTRW8","shrub_ht_avg_ATCO","shrub_ht_avg_CHVI8","shrub_ht_avg_EPNE","shrub_ht_avg_EPVI","shrub_ht_avg_ERNA10","shrub_ht_avg_ERSP7","shrub_ht_avg_GRSP","shrub_ht_avg_GUSA2","shrub_ht_avg_PUST","shrub_ht_avg_PUTR2","shrub_ht_avg_TEGL","grass_ht_avg","forb_ht_avg","can_cover_ACHY","can_cover_ACTH7","can_cover_AGCR","can_cover_ALDE","can_cover_ALSI8","can_cover_ANBR4","can_cover_ARABIS","can_cover_ARHO2","can_cover_ARPU9","can_cover_ARTRW8","can_cover_ASCA9","can_cover_ASEU4","can_cover_ASLE8","can_cover_ASNE6","can_cover_ASTRA","can_cover_ASUT","can_cover_ATCO","can_cover_BOGR2","can_cover_BRTE","can_cover_CAAN7","can_cover_CACR11","can_cover_CADO2","can_cover_CANU3","can_cover_CETE5","can_cover_CHDO","can_cover_CHER2","can_cover_CHFE3","can_cover_CHTE2","can_cover_CHVI8","can_cover_CRAC2","can_cover_CRGR3","can_cover_CRHU2","can_cover_CRYPT","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEPI","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_EPNE","can_cover_EPVI","can_cover_ERAP","can_cover_ERCA8","can_cover_ERCI6","can_cover_ERCOC3","can_cover_ERDI4","can_cover_ERIGE2","can_cover_ERIOG","can_cover_ERNA10","can_cover_EROV","can_cover_ERSP3","can_cover_ERSP7","can_cover_GARA","can_cover_GARA2","can_cover_GIIN2","can_cover_GUSA2","can_cover_HECO26","can_cover_HYFI","can_cover_IPCO5","can_cover_JUOS","can_cover_KOMA","can_cover_L","can_cover_LABR","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LEMO2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LODI","can_cover_LOFO","can_cover_LUCA","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MIGR","can_cover_OECA10","can_cover_OPPO","can_cover_PAMU11","can_cover_PASM","can_cover_PECO7","can_cover_PEJA2","can_cover_PEPU7","can_cover_PHAU3","can_cover_PHHO","can_cover_PHLO2","can_cover_PHNE5","can_cover_PIED","can_cover_PIMO","can_cover_PLJA","can_cover_PLSP7","can_cover_POBU","can_cover_POSE","can_cover_PSSA2","can_cover_PSSP6","can_cover_PUST","can_cover_PUTR2","can_cover_R","can_cover_S","can_cover_SIAL2","can_cover_SPGR2","can_cover_SPMU2","can_cover_STCO6","can_cover_STEX","can_cover_TAOF","can_cover_TEGL","can_cover_TRDU","can_cover_UKDB2","can_cover_UKHB3","can_cover_VETH","can_cover_VUOC","can_cover_W","tree_cover_ttl","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_forb","litter_cover","bare_gnd_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"JP-GR-GC011","17","001",2070,629,411,0,0,0,0,0,0,1485,276,411,0,0,0,584,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,993,477,0,555,163,235,NA,0.2666,0,0,0.114,0,0.1526,0,0,0,0,0,0,0,0,0,0,16.5,117,0,56,61,111,0,111,0,0,0,0,0,0,0,0,0,2750,0,13356,0,0,0,0,0,0,0,0,0,42.2,0,23.7,0,0,0,0,0,0,0,0,0,24,12,2,0,0,0,0,0,0,0,0,4.7,0.3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,13.3,0,0,0,0,0.3,4,9.3,0,0,0,21.7,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7,0,0,0.3,0,35.7,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,19,67.7,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0.3,0.3,0,0,0,17.3,48.7,2.3,23,0,0,43,86.7,NA,195,195,"JP","GR","G","CP","011","BM","1"
"JP-GR-GC015","17","001",-9071,-2480,-2974,0,0,0,0,0,0,9052,2474,2974,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,1764,7930,0,403,85,856,NA,0.6692,0,0,0.6661,0,0.0031,0,0,0,0,0,0,0,0,0,0,14.875,131,0,0,131,127,0,56,71,0,0,0,0,0,0,0,0,8305,0,954,0,0,0,3086,0,0,0,0,0,59.5,0,19.3,0,0,0,0,0,19.8,0,0,0,23.4,8.5,1.3,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,15.7,22.7,0,0,1,16,3.3,0,0,4.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3,0,0,0.3,0,40.7,0,0,0,0.3,0,0,1.3,0,0,0,0,1.3,0,0,0,0,0,0,6.3,0,0,0,0,0.3,0,0,1,0,0,0,0,0.3,1.3,0,0,0,17.7,56.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1.5,0.9,0,1,12.7,23.3,2,10,0,0,50.3,74.3,941,1645,2586,"JP","GR","G","CP","015","BM","2"
"JP-GR-GC016","17","001",-3577,-1472,-1312,0,0,0,0,0,0,3577,1472,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,993,1309,617,197,72,656,NA,0.6614,0,0,0.6614,0,0,0,0,0,0,0,0,0,0,0,0,15.125,101,0,0,101,20,0,0,20,0,0,0,0,0,0,0,0,11167,0,56,0,0,0,7239,0,0,0,0,0,32.2,0,0,0,0,0,0,0,20.5,0,0,0,30.3,0,1.3,1,0,0,0,0,0,0,0,14.3,0,0,0,0.3,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,6,0,0,0.7,30.7,3,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0.7,0,48.7,0,0,0,0,0,0,0.3,0,0,0,0,0.7,0,0,0,0,0,0,7.7,0,0,0,0,0.3,0.7,0,0.3,0,0,0,0,2.3,0,0,0,0,15.3,75.7,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.9,0.7,0.2,0,1,15,28.7,1.7,21.3,0,0,52.7,91,NA,430,430,"JP","GR","G","CP","016","BM","2"
"JP-GR-GC018","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11.4,9,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,2.3,12,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0.3,0,10.7,0,0,1.3,1.3,18,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.7,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7,0,0,0.7,0.3,1.3,0,0,18.3,78.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,NA,NA,NA,NA,2.3,6.3,18,0.3,12.3,4.3,0.3,48.3,96.7,NA,NA,NA,"JP","GR","G","CP","018","BM","2"
"JP-GR-GC018","17","001",-1637,-963,-741,0,0,0,0,0,0,1637,963,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,2316,0,1707,312,157,989,NA,0.3743,0,0,0.3743,0,0,0,0,0,0,0,0,0,0,0,0,13.1875,197,0,56,141,117,0,56,61,0,0,0,0,0,0,0,0,6173,0,449,0,0,0,6902,0,0,0,0,0,36.5,0,0,0,0,0,0,0,18.8,0,0,0,21.9,9,3.7,0.3,0,0,0,0,0,0,0,6.3,0,0,0,0.3,0,0,0,0,30.3,0,0,0,0,0,0,0,0.3,0,2,0,0,0,0,0.3,9,5.3,0,0.3,1,7,3,0,0,3.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.3,0,0.3,2,0,64.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,1.7,0,0,0,0,8.3,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,12,78.3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1,0.8,0.2,0,2.7,7.7,22,1.3,30.3,2,0,66.7,90.3,NA,831,831,"JP","GR","G","CP","018","BM","2"
"JP-GR-GC021","17","001",-953,-336,-251,0,0,0,0,0,0,757,270,251,0,0,0,197,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,3529,1783,158,723,69,907,NA,0.155,0,0,0.1183,0,0.0367,0,0,0,0,0,0,0,0,0,0,25.125,157,0,56,101,40,0,0,40,0,0,0,0,0,0,0,0,5668,0,9708,0,0,0,561,0,0,0,0,0,35.6,0,20.1,0,0,0,0,0,20.9,0,0,0,47.4,7.7,1,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,5.3,0,0,1,0,0,3.7,9,0,0,0.7,14.3,1.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,2.7,0,32.7,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0.3,0,0,0,0,0,0,0,2,0,0,0,0,30.3,57.7,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,0.9,0.1,0,2.7,14.3,33,3.7,14,0,0,37.3,88,NA,561,561,"JP","GR","G","CP","021","BM","1"
"JP-GR-GC026","17","001",-4815,-1810,-1667,0,0,0,0,0,0,4815,1810,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,5404,1372,0,240,85,456,NA,0.6899,0,0,0.6899,0,0,0,0,0,0,0,0,0,0,0,0,14.25,162,0,111,51,131,0,111,20,0,0,0,0,0,0,0,0,13131,0,0,0,0,0,3367,0,0,0,0,0,39.6,0,0,0,0,0,0,0,20.2,0,0,0,22.9,11.3,0.4,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0.4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,5,0,0,0.4,10.4,8.3,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,10.8,0,0,0.4,0,27.9,0,0,0,0,0,0,2.1,0,0,0,0,5,0,0,0,0,0,0,7.5,0,0,0,0,0.4,0,0,0,0,0,0,0,3.8,0,0,0,0,15.4,70,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,0.3,0.1,0,0.4,15.4,28.3,2.9,5,0,0,32.9,85.4,NA,237,237,"JP","GR","G","CP","026","BM","1"
"JP-GR-GC027","17","001",-2019,-1073,-879,0,0,0,0,0,0,2014,1073,879,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1544,0,654,365,96,344,NA,0.4126,0,0,0.4126,0,0,0,0,0,0,0,0,0,0,0,0,11.625,414,0,222,192,61,0,0,61,0,0,0,0,0,0,0,0,4040,0,954,0,0,0,7127,0,0,0,0,0,37.5,0,18,0,0,0,0,0,18.3,0,0,0,17.1,7,1.7,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0.3,0,0.3,0,0.3,0,0,0.3,0,0,5.3,9.3,0,0,0,28.7,2.7,0,0,10.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,4.3,16.3,0,0,0.3,0,58.7,0,0,0,0,0,0,0.3,0,0,0,0,3,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71,0.7,0,0,0.3,0,0,0,0,0,0,0,0,4,1.1,0.9,0.2,0,0.3,11.3,33.3,2,24,1,0,64.7,84,NA,679,679,"JP","GR","G","CP","027","BM","1"
"JP-GR-GC028","17","001",-1311,-310,-376,0,0,0,0,0,0,1308,309,376,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,2647,539,516,256,75,171,NA,0.126,0,0,0.1255,0,5e-04,0,0,0,0,0,0,0,0,0,0,11.875,131,0,0,131,238,0,167,71,0,0,0,0,0,0,0,0,4770,0,168,0,0,0,1796,0,0,0,0,0,39.6,0,23,0,0,0,0,0,26.8,0,0,0,15,10,1.7,2,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0.7,0,0,11,0,0,0,0,0,0.3,0.7,0.3,0,0.3,0,0,0.7,0,0,7,9,0,0,0,20.7,1.7,0,0,13.3,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0.3,9.3,0,1,0,0,37.7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,9,76.7,0.3,0,0,0,0,0,0,0,0,0,0,0.7,3,1.1,1,0.1,0,0.3,5,33,4.3,11.7,0.7,0,47.3,85.7,NA,716,716,"JP","GR","G","CP","028","BM","2"
"JP-GR-GC029","16","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,10.8,14,0,0,0,0,0,0,0,3,1.7,0,0,0,0,0.3,0,0,0.3,9.7,0,0,0,0,0.7,0,0,0,0,2,0,0.7,0,0.3,0,18.3,0,0,0,0.3,24.3,2.3,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.3,0,0,0,0.3,0,0,1,0,43.7,0,0,0,0,0,0,0.3,0,0.3,0,0,1.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2.7,0,0,23,73,0,0,0,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,1,3,23.7,1.7,9.7,2.7,0.3,44,96,NA,NA,NA,"JP","GR","G","CP","029","BM","3"
"JP-GR-GC029","17","001",-6,-21,-8,0,0,0,0,0,0,0,20,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,3529,3871,0,499,155,637,NA,0.0124,0,0,0.0118,0,6e-04,0,0,0,0,0,0,0,0,0,0,18.6875,616,0,444,172,182,0,111,71,0,0,0,0,0,0,0,0,673,0,1178,0,0,0,13131,0,0,0,0,0,23,0,18,0,0,0,33,0,20.3,0,0,0,29,12,6.3,2.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23.7,0,0,0,0,0,0.7,2,0.3,0,4.7,0,0,1,0,6,12.7,11.3,0,0.7,0.3,19.7,1.7,0,0,7.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,2.3,12,0,0,1.7,0,24.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0.3,0,0,9.3,68.7,1,0.3,0,0.3,0,0,0,0,0,0,0,0,3,1.5,1,0.5,0,2,8.7,31.7,5.7,23.7,2,0,33.7,78,NA,950,950,"JP","GR","G","CP","029","BM","3"
"JP-GR-GC031","17","001",-2944,-1275,-1042,0,0,0,0,0,0,2733,1155,1042,0,0,0,211,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,4742,266,713,549,40,347,NA,0.5229,0,0,0.4666,0,0.0563,0,0,0,0,0,0,0,0,0,0,14.25,349,0,167,182,0,0,0,0,0,0,0,0,0,0,0,0,7127,0,5051,0,0,0,2750,0,0,0,0,0,35.9,0,21.6,0,0,53,0,0,19.1,0,0,0,22.9,7.5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,23,0,0,0,0.7,0.3,0,0,0,0,3.7,0,0,0,0,0,7.3,12.7,0,0,0,11,4.3,0,0,12.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,15,0,0,1,0,32,0,0,0,0,0,0,2,0,0,0,0,1.3,0,0,0,0,0,0,3.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0.7,0,0,0,0,15.3,67.7,0.3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,11.7,33.7,3,23,1.3,0,37.7,83,NA,15,15,"JP","GR","G","CP","031","BM","1"
"JP-GR-GC035","17","001",-493,-105,-141,0,0,0,0,0,0,493,105,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717,3860,0,7851,331,67,347,NA,0.0461,0,0,0.0461,0,0,0,0,0,0,0,0,0,0,0,0,12.4375,419,0,278,141,222,0,111,111,0,0,0,0,0,0,0,0,2525,0,0,0,0,0,4097,0,0,0,0,0,38.1,0,0,0,0,0,0,0,22.3,0,0,0,19.6,5.3,7,1,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,2.3,10.7,12.7,0,2.7,0.3,25,2.7,0.3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,13.7,0,0.3,1.3,0,32.7,0,1,0,0,0,0,1.7,0,0,0,0,0.3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,7.3,75.7,2,0,0,0,0,0,0,0,0,0,0,0.3,3.3,1.6,0.9,0.7,0,1.3,7,41.7,3,21.7,5.3,0,43.7,83,NA,862,862,"JP","GR","G","CP","035","BM","2"
"JP-GR-MC001","17","001",-1478,-881,-180,0,0,0,0,0,0,531,251,180,0,0,0,947,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,3639,329,158,917,21,779,NA,0.3608,0,0,0.1088,0,0.252,0,0,0,0,0,0,0,0,0,0,15.6875,1167,889,167,111,162,0,111,51,0,0,0,0,0,0,0,0,5556,0,19697,0,0,0,6453,0,0,0,0,0,31.4,0,25.3,0,0,0,0,0,23.9,0,0,0,24.4,8,3.3,0,0,0,0,0,0,0,0,4.3,0,0,0,0.3,0,0,0,0,10,0,0,0,0,0,0,2.7,0,0,12.3,0,0,0.3,0,0,6.3,4.7,0,0,0.7,16,5.3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,26.7,0,0,0,0,30,0,0.7,0,0,0,0,0.3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,9.7,76.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.4,0.2,0.2,0,0,16,44.7,5.3,10,1.3,0,34.3,86.3,NA,257,257,"JP","GR","M","CP","001","ME","2"
"JP-GR-MC005","17","001",-4334,-1806,-1550,0,0,0,0,0,0,4068,1704,1550,0,0,0,265,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,882,842,0,147,51,75,NA,0.6688,0,0,0.6164,0,0.0524,0,0,0,0,0,0,0,0,0,0,8.875,96,0,56,40,141,0,111,30,0,0,0,0,0,0,0,0,11560,0,27722,0,0,0,1571,0,0,0,0,0,40.2,0,19.8,0,0,0,0,0,21,0,0,0,16.1,3.3,1.7,0,0,0,0,0,0,0,0,14.7,0.7,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,1.7,0,0,0,0,8.7,9,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,14,0,0.3,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2.3,0,0,0,0,0.7,0.3,0,1,0,0,0,0,0,0,0,0,0,6.3,88.7,0,0,0,0.3,0,0,0,0,0,0,0,0,1.7,0.4,0.2,0.2,0,1,21.3,20.7,2.3,5.7,0,0,31.3,95,NA,136,136,"JP","GR","M","CP","005","ME","1"
"JP-GR-MC006","17","001",-7241,-2851,-2240,0,0,0,0,0,0,6321,2193,2240,0,0,0,920,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,1103,1467,641,275,45,725,NA,0.941,0,0,0.674,0,0.267,0,0,0,0,0,0,0,0,0,0,13.5625,86,0,56,30,141,0,111,30,0,0,0,0,0,0,0,0,9708,0,17340,0,0,0,2076,0,0,0,0,0,49.2,0,24.6,0,0,0,0,0,22.9,0,0,0,19.5,7.6,6,0,0,1.3,0,0,0,0,0,20.3,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0.3,0,0,0,0,13.3,0,0,0,0,0,5.7,3.7,0,0,0,13,7.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,12,0,0,0,0,31.3,0,0,0,0,0,0,0.3,0,0,0,0,5,0,0,0,0,0,0,2.3,0,0,0,0,3.3,0,0,0,0,0,0,0,3,0,0,0,0,12.3,71.7,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.1,0,0,0,29.7,24.7,3.7,18.7,2,0,36.3,84,NA,15,15,"JP","GR","M","CP","006","ME","1"
"JP-GR-MC009","17","001",-68,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,3639,11627,0,565,75,443,NA,0.0241,0,0,0,0,0.0241,0,0,0,0,0,0,0,0,0,0,19.125,575,0,444,131,480,0,278,202,0,0,0,0,0,0,0,0,112,0,168,0,0,0,3984,0,0,0,0,0,0,0,20.2,0,0,63.3,0,0,19,0,0,0,31.3,21.8,3,3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0.7,0,0,21,18.3,0,1.3,0.7,19.7,1,0,0,22,0,0.7,0.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.7,2,0.3,0,1.7,0,37.7,0,0.3,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,11.3,66.7,1,0,0,0,0,0,0,0.3,0,0,0,0,0,2.9,1,1.9,0,3.3,2.3,31.3,3.3,23,3,0,47,78,NA,2360,2360,"JP","GR","M","CP","009","ME","3"
