"subplot_id","year","speriod","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation","p_precip_mean"
"WJ-BM-BC035","09","001",645,171,603,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","B","CP","035","FI","3",1499,453
"WJ-BM-BC035","10","001",571,139,913,NA,15,0,15,0,0,0,0,"WJ","BM","B","CP","035","FI","3",1499,453
"WJ-BM-BC040","07","001",75,69,2800,NA,39.7,0,39.7,0,0,0,0,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-BC040","08","001",256,59,75,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-BC040","09","001",901,117,600,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-BC040","10","001",379,243,621,NA,10.1,0,10.1,0,0,0,0,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-BC040","13","001",893,160,467,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-BC040","17","001",1173,501,333,NA,4,0,4,0,0,0,0,"WJ","BM","B","CP","040","FI","3",1499,453
"WJ-BM-CC001","07","001",67,64,2177,NA,52.1,0,52.1,0,0,0,0,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC001","08","001",171,112,83,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC001","09","001",107,101,64,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC001","10","001",75,91,299,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC001","13","001",96,11,72,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC001","17","001",259,149,792,NA,39.2,0.1,39.1,0,0,0,0,"WJ","BM","C","CP","001","CO","3",1530,449
"WJ-BM-CC003","07","001",171,125,2188,NA,23.5,0,23.5,0,0,0,0,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","08","001",133,48,104,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","09","001",171,144,232,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","10","001",147,93,149,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","11","001",288,85,152,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","12","001",107,37,867,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","13","001",189,16,192,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","14","001",141,133,171,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","16","001",NA,NA,123,403,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC003","17","001",304,67,85,NA,23.1,0,23.1,0,0,0,0,"WJ","BM","C","CP","003","CO","2",1530,449
"WJ-BM-CC004","07","001",245,128,3067,NA,51.3,0,51.3,0,0,0,0,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC004","08","001",152,136,184,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC004","09","001",133,115,867,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC004","10","001",131,197,75,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC004","13","001",187,40,317,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC004","17","001",328,128,877,NA,37.4,0,37.4,0,0,0,0,"WJ","BM","C","CP","004","CO","3",1530,449
"WJ-BM-CC006","07","001",200,112,333,NA,23.6,0,23.6,0,0,0,0,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC006","08","001",432,256,1240,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC006","09","001",216,83,112,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC006","10","001",149,197,1561,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC006","13","001",160,56,275,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC006","17","001",448,109,995,NA,21.3,0,21.3,0,0,0,0,"WJ","BM","C","CP","006","CO","2",1530,449
"WJ-BM-CC007","07","001",232,88,397,NA,15.4,0,15.4,0,0,0,0,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC007","08","001",232,48,165,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC007","09","001",269,123,597,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC007","10","001",200,109,139,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC007","13","001",256,37,656,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC007","17","001",525,136,307,NA,17.2,0,17.2,0,0,0,0,"WJ","BM","C","CP","007","CO","1",1530,449
"WJ-BM-CC010","07","001",299,107,1219,NA,43.6,21.7,21.9,0,0,0,0,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC010","08","001",509,144,1333,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC010","09","001",365,112,323,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC010","10","001",259,91,475,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC010","13","001",293,133,48,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC010","17","001",773,120,1123,NA,43.9,15.6,28.2,0,0,0,0.1,"WJ","BM","C","CP","010","CO","1",1530,449
"WJ-BM-CC013","07","001",155,107,1335,NA,50.8,0,50.8,0,0,0,0,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC013","08","001",349,259,821,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC013","09","001",144,256,748,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC013","10","001",155,136,405,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC013","13","001",309,104,133,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC013","17","001",488,293,405,NA,34.7,0,34.7,0,0,0,0,"WJ","BM","C","CP","013","CO","3",1530,449
"WJ-BM-CC014","07","001",115,112,397,NA,32,0,32,0,0,0,0,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC014","08","001",245,104,35,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC014","09","001",187,139,243,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC014","10","001",349,344,1376,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC014","13","001",387,131,67,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC014","17","001",507,163,123,NA,33.8,0,33.8,0,0,0,0,"WJ","BM","C","CP","014","CO","2",1530,449
"WJ-BM-CC018","07","001",296,112,627,NA,44.8,17.7,27.1,0,0,0,0,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","08","001",275,83,1021,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","09","001",699,163,453,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","10","001",288,189,192,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","11","001",648,117,1672,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","12","001",141,69,5998,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","13","001",741,155,693,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","14","001",235,133,845,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","16","001",NA,NA,189,549,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC018","17","001",789,253,176,NA,36.7,9.1,27.6,0,0,0,0,"WJ","BM","C","CP","018","CO","2",1530,449
"WJ-BM-CC024","07","001",243,139,2785,NA,37.9,0,37.9,0,0,0,0,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC024","08","001",309,59,144,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC024","09","001",123,96,485,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC024","10","001",165,77,83,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC024","13","001",251,19,235,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC024","17","001",701,171,651,NA,37.1,0,37.1,0,0,0,0,"WJ","BM","C","CP","024","CO","2",1530,449
"WJ-BM-CC026","07","001",144,152,373,NA,29.2,0,29.2,0,0,0,0,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC026","08","001",472,61,520,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC026","09","001",232,243,659,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC026","10","001",336,339,1405,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC026","13","001",461,336,336,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC026","17","001",755,355,424,NA,32.5,0,32.5,0,0,0,0,"WJ","BM","C","CP","026","CO","2",1530,449
"WJ-BM-CC027","07","001",296,224,611,NA,17.8,0,17.8,0,0,0,0,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC027","08","001",349,93,315,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC027","09","001",267,131,168,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC027","10","001",432,309,2422,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC027","13","001",525,251,339,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC027","17","001",781,232,363,NA,20,0,20,0,0,0,0,"WJ","BM","C","CP","027","CO","1",1530,449
"WJ-BM-CC028","07","001",261,272,822,NA,30.9,0.9,30,0,0,0,0,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC028","08","001",584,93,616,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC028","09","001",251,147,115,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC028","10","001",221,277,813,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC028","13","001",525,53,200,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC028","17","001",483,72,357,NA,29.1,0,29.1,0,0,0,0,"WJ","BM","C","CP","028","CO","2",1530,449
"WJ-BM-CC035","07","001",160,40,755,NA,30.5,0,30.5,0,0,0,0,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","08","001",248,48,45,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","09","001",107,88,922,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","10","001",264,93,211,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","11","001",227,133,277,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","12","001",120,40,2483,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","13","001",235,19,304,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","14","001",264,163,531,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","16","001",NA,NA,219,709,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC035","17","001",368,107,411,NA,26.5,0,26.5,0,0,0,0,"WJ","BM","C","CP","035","CO","1",1530,449
"WJ-BM-CC036","07","001",149,272,2438,NA,25.3,0,25.3,0,0,0,0,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-CC036","08","001",67,40,5,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-CC036","09","001",229,171,640,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-CC036","10","001",235,120,1745,NA,0,0,0,0,0,0,0,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-CC036","13","001",245,96,280,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-CC036","17","001",792,235,941,NA,21.8,0,21.8,0,0,0,0,"WJ","BM","C","CP","036","CO","2",1530,449
"WJ-BM-MC004","07","001",195,149,395,NA,17.1,0,17,0,0,0,0.1,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","08","001",280,61,701,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","09","001",525,133,765,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","10","001",677,424,773,NA,0.1,0,0.1,0,0,0,0,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","11","001",883,219,155,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","12","001",464,208,328,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","13","001",1029,352,699,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","14","001",765,235,1197,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","16","001",NA,NA,107,1029,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC004","17","001",643,229,349,NA,0.9,0.6,0.1,0,0,0,0.2,"WJ","BM","M","CP","004","ME","1",1557,492
"WJ-BM-MC005","07","001",333,131,2094,NA,29.4,0,29.4,0,0,0,0,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC005","08","001",357,88,77,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC005","09","001",637,48,187,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC005","10","001",853,173,656,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC005","13","001",947,349,283,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC005","17","001",824,528,2171,NA,0.2,0,0.2,0,0,0,0,"WJ","BM","M","CP","005","ME","2",1557,492
"WJ-BM-MC008","07","001",179,93,2217,NA,18.9,0,18.9,0,0,0,0,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC008","08","001",251,163,1347,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC008","09","001",301,136,533,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC008","10","001",547,253,840,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC008","13","001",677,189,832,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC008","17","001",648,149,323,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","008","ME","1",1557,492
"WJ-BM-MC011","07","001",40,13,1863,NA,40.5,6.4,34.1,0,0,0,0,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","08","001",187,43,77,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","09","001",235,80,688,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","10","001",371,80,120,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","11","001",603,117,200,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","12","001",467,165,1251,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","13","001",496,107,267,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","14","001",760,99,1221,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","16","001",NA,NA,197,813,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC011","17","001",659,181,525,NA,2.5,2.5,0,0,0,0,0,"WJ","BM","M","CP","011","ME","2",1557,492
"WJ-BM-MC012","07","001",269,109,763,NA,33.9,0,33.9,0,0,0,0,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC012","08","001",296,61,80,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC012","09","001",539,93,261,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC012","10","001",672,107,539,NA,0.1,0,0.1,0,0,0,0,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC012","13","001",885,395,325,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC012","17","001",976,368,800,NA,0.4,0,0.4,0,0,0,0,"WJ","BM","M","CP","012","ME","2",1557,492
"WJ-BM-MC013","07","001",325,141,1241,NA,28.9,0,28.9,0,0,0,0,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC013","08","001",456,53,669,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC013","09","001",355,200,405,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC013","10","001",824,157,725,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC013","13","001",1075,245,565,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC013","17","001",725,171,613,NA,0.2,0,0.2,0,0,0,0,"WJ","BM","M","CP","013","ME","2",1557,492
"WJ-BM-MC015","07","001",197,64,499,NA,9.2,0,9.2,0,0,0,0,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC015","08","001",173,59,221,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC015","09","001",547,77,392,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC015","10","001",661,141,700,NA,0.1,0,0.1,0,0,0,0,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC015","13","001",677,109,653,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC015","17","001",952,269,277,NA,0.7,0,0.7,0,0,0,0,"WJ","BM","M","CP","015","ME","1",1557,492
"WJ-BM-MC017","07","001",187,75,2707,NA,16.5,0,16.5,0,0,0,0,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC017","08","001",245,176,1931,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC017","09","001",224,125,595,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC017","10","001",357,203,827,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC017","13","001",339,88,659,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC017","17","001",819,136,565,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","017","ME","1",1557,492
"WJ-BM-MC020","07","001",181,35,736,NA,22.5,0,22.5,0,0,0,0,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC020","08","001",141,72,157,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC020","09","001",405,88,464,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC020","10","001",365,251,918,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC020","13","001",672,328,496,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC020","17","001",968,251,248,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","020","ME","1",1557,492
"WJ-BM-MC022","07","001",155,5,563,NA,30.5,0,30.4,0,0,0,0.1,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC022","08","001",160,64,795,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC022","09","001",195,59,248,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC022","10","001",269,123,845,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC022","13","001",365,235,419,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC022","17","001",493,256,731,NA,7.2,0,0,0,0,0,7.2,"WJ","BM","M","CP","022","ME","2",1557,492
"WJ-BM-MC026","07","001",237,48,1007,NA,7.7,0,7.7,0,0,0,0,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC026","08","001",261,29,232,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC026","09","001",256,117,107,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC026","10","001",264,61,613,NA,0.1,0,0.1,0,0,0,0,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC026","13","001",603,157,944,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC026","17","001",504,187,133,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","026","ME","1",1557,492
"WJ-BM-MC033","07","001",72,27,3323,NA,26.6,0,26.6,0,0,0,0,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC033","08","001",208,21,941,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC033","09","001",288,35,453,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC033","10","001",219,96,69,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC033","13","001",643,195,333,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC033","17","001",523,373,867,NA,0.4,0,0.4,0,0,0,0,"WJ","BM","M","CP","033","ME","2",1557,492
"WJ-BM-MC036","07","001",189,29,1099,NA,11.5,0,10.9,0,0,0,0.6,"WJ","BM","M","CP","036","ME","2",1557,492
"WJ-BM-MC036","08","001",195,115,1534,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","036","ME","2",1557,492
"WJ-BM-MC036","09","001",200,29,109,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","036","ME","2",1557,492
"WJ-BM-MC036","10","001",232,99,165,NA,0.2,0,0.2,0,0,0,0,"WJ","BM","M","CP","036","ME","2",1557,492
"WJ-BM-MC037","07","001",107,16,1162,NA,58.3,0.3,56.7,0,0,0,1.3,"WJ","BM","M","CP","037","ME","3",1557,492
"WJ-BM-MC037","08","001",248,11,397,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","037","ME","3",1557,492
"WJ-BM-MC037","09","001",243,8,813,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","037","ME","3",1557,492
"WJ-BM-MC037","10","001",437,184,227,NA,0,0,0,0,0,0,0,"WJ","BM","M","CP","037","ME","3",1557,492
"WJ-BM-MC037","13","001",560,208,355,NA,NA,NA,NA,NA,NA,NA,NA,"WJ","BM","M","CP","037","ME","3",1557,492
